:START_ID,:END_ID,:TYPE
en1882,en1203,answer
en1882,en1204,answer
en1882,en1205,answer
en1882,en1206,answer
en1882,en1207,answer
en1882,en1208,answer
en1882,en1209,answer
en1882,en1210,answer
en1882,en1211,answer
en1882,en1212,answer
en1882,en1213,answer
en1882,en1214,answer
en1889,en723,answer
en1889,en1748,answer
en1889,en1883,answer
en1889,en1884,answer
en1889,en1885,answer
en1889,en1886,answer
en1889,en853,answer
en1889,en1887,answer
en1889,en1888,answer
en1891,en1890,answer
en1894,en1415,answer
en1894,en1892,answer
en1894,en1893,answer
en1896,en1895,answer
en1898,en1897,answer
en1900,en1899,answer
en1902,en1901,answer
en1904,en1903,answer
en1905,en1597,answer
en1907,en1906,answer
en1909,en1908,answer
en1911,en1910,answer
en1912,en1394,answer
en1914,en1913,answer
en1916,en423,answer
en1916,en1915,answer
en1921,en1917,answer
en1921,en1918,answer
en1921,en1919,answer
en1921,en1920,answer
en1923,en1922,answer
en1924,en398,answer
en1924,en399,answer
en1926,en1925,answer
en1928,en1927,answer
en1929,en491,answer
en1929,en1005,answer
en1929,en703,answer
en1929,en691,answer
en1929,en979,answer
en1931,en1930,answer
en1933,en1932,answer
en1934,en425,answer
en1935,en1804,answer
en1938,en1936,answer
en1938,en1937,answer
en1939,en1918,answer
en1939,en1919,answer
en1939,en1920,answer
en1941,en1940,answer
en1942,en449,answer
en1944,en1943,answer
en1944,en289,answer
en1945,en993,answer
en1949,en1946,answer
en1949,en1947,answer
en1949,en1948,answer
en1950,en723,answer
en1950,en724,answer
en1951,en227,answer
en1953,en1952,answer
en1955,en1954,answer
en1957,en1956,answer
en1966,en1958,answer
en1966,en1959,answer
en1966,en1960,answer
en1966,en1961,answer
en1966,en1962,answer
en1966,en1963,answer
en1966,en1964,answer
en1966,en1965,answer
en1968,en1967,answer
en1970,en1969,answer
en1972,en1971,answer
en1974,en1973,answer
en1976,en1975,answer
en1978,en1977,answer
en1979,en1652,answer
en1981,en1980,answer
en1982,en1271,answer
en1982,en996,answer
en1983,en1625,answer
en1983,en1626,answer
en1983,en1627,answer
en1983,en1628,answer
en1983,en1629,answer
en1983,en1630,answer
en1983,en1631,answer
en1983,en1632,answer
en1985,en1984,answer
en1986,en439,answer
en1989,en1987,answer
en1989,en1988,answer
en1991,en1990,answer
en1995,en1992,answer
en1995,en1993,answer
en1995,en1994,answer
en1995,en449,answer
en1995,en644,answer
en1996,en418,answer
en1998,en1997,answer
en2000,en1999,answer
en2001,en794,answer
en2002,en1536,answer
en2002,en1537,answer
en2002,en1538,answer
en2004,en2003,answer
en2006,en2005,answer
en2008,en2007,answer
en2010,en2009,answer
en2012,en2011,answer
en2014,en2013,answer
en2015,en115,answer
en2017,en2016,answer
en2018,en526,answer
en2020,en2019,answer
en2024,en2021,answer
en2024,en2022,answer
en2024,en2023,answer
en2027,en2025,answer
en2027,en2026,answer
en2028,en283,answer
en2028,en284,answer
en2030,en2029,answer
en2031,en1447,answer
en2033,en2032,answer
en2034,en1246,answer
en2036,en2035,answer
en2037,en922,answer
en2039,en2038,answer
en2040,en1799,answer
en2042,en2041,answer
en2044,en2043,answer
en2046,en2045,answer
en2047,en730,answer
en2050,en2048,answer
en2050,en2049,answer
en2051,en1536,answer
en2051,en1537,answer
en2051,en1538,answer
en2053,en2052,answer
en2054,en845,answer
en2056,en2055,answer
en2057,en583,answer
en2058,en227,answer
en2059,en834,answer
en2059,en835,answer
en2061,en2060,answer
en2061,en1131,answer
en2063,en2062,answer
en2066,en2064,answer
en2066,en2065,answer
en2067,en1415,answer
en2067,en1892,answer
en2067,en1893,answer
en2068,en955,answer
en2069,en660,answer
en2071,en2070,answer
en2073,en2072,answer
en2074,en560,answer
en2076,en2075,answer
en2078,en2077,answer
en2080,en2079,answer
en2081,en244,answer
en2081,en540,answer
en2081,en541,answer
en2082,en996,answer
en2084,en2083,answer
en2085,en920,answer
en2085,en1277,answer
en2086,en313,answer
en2088,en2087,answer
en2089,en1398,answer
en2091,en2090,answer
en2093,en2092,answer
en2094,en782,answer
en2096,en2095,answer
en2098,en2097,answer
en2099,en955,answer
en2101,en2100,answer
en2103,en2102,answer
en2105,en2104,answer
en2106,en1669,answer
en2106,en1670,answer
en2107,en1259,answer
en2107,en1260,answer
en2107,en1261,answer
en2108,en853,answer
en2109,en1462,answer
en2110,en526,answer
en2112,en2111,answer
en2114,en2113,answer
en2116,en2115,answer
en2118,en2117,answer
en2120,en2119,answer
en2121,en1167,answer
en2123,en2122,answer
en2125,en2124,answer
en2127,en2126,answer
en2128,en449,answer
en2129,en423,answer
en2131,en2130,answer
en2133,en2132,answer
en2135,en2134,answer
en2138,en2136,answer
en2138,en2137,answer
en2139,en1021,answer
en2139,en1022,answer
en2141,en2140,answer
en2143,en2142,answer
en2145,en2144,answer
en2147,en2146,answer
en2149,en2148,answer
en2151,en2150,answer
en2156,en2152,answer
en2156,en2153,answer
en2156,en2154,answer
en2156,en2155,answer
en2156,en53,answer
en2158,en2157,answer
en2159,en1855,answer
en2160,en523,answer
en2160,en266,answer
en2161,en1708,answer
en2163,en2162,answer
en2165,en2164,answer
en2167,en2166,answer
en2169,en2168,answer
en2171,en2170,answer
en2172,en2048,answer
en2172,en2049,answer
en2173,en996,answer
en2175,en2174,answer
en2177,en2176,answer
en2178,en435,answer
en2180,en2179,answer
en2184,en2181,answer
en2184,en2182,answer
en2184,en2183,answer
en2186,en1335,answer
en2186,en2185,answer
en2224,en2187,answer
en2224,en2188,answer
en2224,en2189,answer
en2224,en2190,answer
en2224,en2191,answer
en2224,en2192,answer
en2224,en2193,answer
en2224,en2194,answer
en2224,en2195,answer
en2224,en2196,answer
en2224,en2197,answer
en2224,en2198,answer
en2224,en2199,answer
en2224,en2200,answer
en2224,en2201,answer
en2224,en2202,answer
en2224,en2203,answer
en2224,en2204,answer
en2224,en2205,answer
en2224,en2206,answer
en2224,en2207,answer
en2224,en2208,answer
en2224,en2209,answer
en2224,en2210,answer
en2224,en2211,answer
en2224,en2212,answer
en2224,en2213,answer
en2224,en2214,answer
en2224,en2215,answer
en2224,en2216,answer
en2224,en2217,answer
en2224,en2218,answer
en2224,en2219,answer
en2224,en2220,answer
en2224,en2221,answer
en2224,en2222,answer
en2224,en2223,answer
en2226,en2225,answer
en2227,en738,answer
en2228,en1317,answer
en2228,en1318,answer
en2228,en1319,answer
en2228,en1320,answer
en2228,en1321,answer
en2228,en1322,answer
en2228,en1323,answer
en2228,en1324,answer
en2228,en1325,answer
en2228,en1326,answer
en2228,en1327,answer
en2228,en1328,answer
en2228,en1329,answer
en2228,en1330,answer
en2228,en1331,answer
en2228,en1332,answer
en2228,en1333,answer
en2230,en2229,answer
en2232,en2231,answer
en2233,en301,answer
en2233,en562,answer
en2233,en292,answer
en2235,en2234,answer
en2236,en1353,answer
en2236,en449,answer
en2238,en2237,answer
en2239,en141,answer
en2240,en1625,answer
en2240,en1626,answer
en2240,en1627,answer
en2240,en1628,answer
en2240,en1629,answer
en2240,en1630,answer
en2240,en1631,answer
en2240,en1632,answer
en2241,en783,answer
en2243,en2242,answer
en2244,en345,answer
en2244,en346,answer
en2244,en347,answer
en2246,en2245,answer
en2477,en2247,answer
en2477,en2248,answer
en2477,en2249,answer
en2477,en2250,answer
en2477,en2251,answer
en2477,en2252,answer
en2477,en2253,answer
en2477,en2254,answer
en2477,en2255,answer
en2477,en2256,answer
en2477,en2257,answer
en2477,en2258,answer
en2477,en2259,answer
en2477,en2260,answer
en2477,en2261,answer
en2477,en2262,answer
en2477,en2263,answer
en2477,en2264,answer
en2477,en2265,answer
en2477,en2266,answer
en2477,en2267,answer
en2477,en2268,answer
en2477,en2269,answer
en2477,en2270,answer
en2477,en2271,answer
en2477,en2272,answer
en2477,en2273,answer
en2477,en2274,answer
en2477,en2275,answer
en2477,en2276,answer
en2477,en2277,answer
en2477,en1513,answer
en2477,en2278,answer
en2477,en2279,answer
en2477,en2280,answer
en2477,en2281,answer
en2477,en2282,answer
en2477,en2283,answer
en2477,en2284,answer
en2477,en2285,answer
en2477,en2286,answer
en2477,en2287,answer
en2477,en2288,answer
en2477,en2289,answer
en2477,en2290,answer
en2477,en2291,answer
en2477,en2292,answer
en2477,en2293,answer
en2477,en2294,answer
en2477,en2295,answer
en2477,en2296,answer
en2477,en2297,answer
en2477,en2298,answer
en2477,en2299,answer
en2477,en2300,answer
en2477,en2301,answer
en2477,en2302,answer
en2477,en2303,answer
en2477,en2304,answer
en2477,en2305,answer
en2477,en2306,answer
en2477,en2307,answer
en2477,en2308,answer
en2477,en2309,answer
en2477,en2310,answer
en2477,en2311,answer
en2477,en2312,answer
en2477,en2313,answer
en2477,en2314,answer
en2477,en2315,answer
en2477,en2316,answer
en2477,en2317,answer
en2477,en2318,answer
en2477,en2319,answer
en2477,en2320,answer
en2477,en2321,answer
en2477,en2322,answer
en2477,en2323,answer
en2477,en2324,answer
en2477,en2325,answer
en2477,en2326,answer
en2477,en2327,answer
en2477,en2328,answer
en2477,en2329,answer
en2477,en2330,answer
en2477,en2331,answer
en2477,en2332,answer
en2477,en2333,answer
en2477,en2334,answer
en2477,en2335,answer
en2477,en2336,answer
en2477,en2337,answer
en2477,en2338,answer
en2477,en2339,answer
en2477,en2340,answer
en2477,en2341,answer
en2477,en2342,answer
en2477,en2343,answer
en2477,en2344,answer
en2477,en2345,answer
en2477,en2346,answer
en2477,en2347,answer
en2477,en2348,answer
en2477,en2349,answer
en2477,en2350,answer
en2477,en2351,answer
en2477,en2352,answer
en2477,en2353,answer
en2477,en2354,answer
en2477,en2355,answer
en2477,en2356,answer
en2477,en2357,answer
en2477,en2358,answer
en2477,en2359,answer
en2477,en2360,answer
en2477,en2361,answer
en2477,en2362,answer
en2477,en2363,answer
en2477,en2364,answer
en2477,en2365,answer
en2477,en2366,answer
en2477,en2367,answer
en2477,en2368,answer
en2477,en2369,answer
en2477,en2370,answer
en2477,en2371,answer
en2477,en2372,answer
en2477,en2373,answer
en2477,en2374,answer
en2477,en2375,answer
en2477,en2376,answer
en2477,en2377,answer
en2477,en2378,answer
en2477,en2379,answer
en2477,en2380,answer
en2477,en2381,answer
en2477,en2382,answer
en2477,en2383,answer
en2477,en2384,answer
en2477,en2385,answer
en2477,en2386,answer
en2477,en2387,answer
en2477,en2388,answer
en2477,en2389,answer
en2477,en2390,answer
en2477,en2391,answer
en2477,en2392,answer
en2477,en2393,answer
en2477,en2394,answer
en2477,en2395,answer
en2477,en2396,answer
en2477,en2397,answer
en2477,en2398,answer
en2477,en2399,answer
en2477,en2400,answer
en2477,en2401,answer
en2477,en2402,answer
en2477,en2403,answer
en2477,en2404,answer
en2477,en2405,answer
en2477,en2406,answer
en2477,en2407,answer
en2477,en2408,answer
en2477,en2409,answer
en2477,en2410,answer
en2477,en2411,answer
en2477,en2412,answer
en2477,en2413,answer
en2477,en2414,answer
en2477,en2415,answer
en2477,en2416,answer
en2477,en2417,answer
en2477,en2418,answer
en2477,en2419,answer
en2477,en2420,answer
en2477,en2421,answer
en2477,en2422,answer
en2477,en2423,answer
en2477,en2424,answer
en2477,en2425,answer
en2477,en2426,answer
en2477,en2427,answer
en2477,en2428,answer
en2477,en2429,answer
en2477,en2430,answer
en2477,en2431,answer
en2477,en2432,answer
en2477,en2433,answer
en2477,en2434,answer
en2477,en2435,answer
en2477,en2436,answer
en2477,en2437,answer
en2477,en2438,answer
en2477,en2439,answer
en2477,en2440,answer
en2477,en2441,answer
en2477,en2442,answer
en2477,en2443,answer
en2477,en2444,answer
en2477,en2445,answer
en2477,en2446,answer
en2477,en2447,answer
en2477,en2448,answer
en2477,en2449,answer
en2477,en2450,answer
en2477,en2451,answer
en2477,en2452,answer
en2477,en2453,answer
en2477,en2454,answer
en2477,en2455,answer
en2477,en2456,answer
en2477,en2457,answer
en2477,en2458,answer
en2477,en2459,answer
en2477,en2460,answer
en2477,en2461,answer
en2477,en2462,answer
en2477,en1100,answer
en2477,en2463,answer
en2477,en2464,answer
en2477,en2465,answer
en2477,en2466,answer
en2477,en1349,answer
en2477,en2467,answer
en2477,en2468,answer
en2477,en2469,answer
en2477,en2470,answer
en2477,en2471,answer
en2477,en2472,answer
en2477,en2473,answer
en2477,en2474,answer
en2477,en2475,answer
en2477,en2476,answer
en2478,en703,answer
en2479,en24,answer
en2479,en25,answer
en2480,en66,answer
en2480,en730,answer
en2483,en2481,answer
en2483,en2482,answer
en2488,en2484,answer
en2488,en2485,answer
en2488,en1015,answer
en2488,en322,answer
en2488,en783,answer
en2488,en2486,answer
en2488,en2487,answer
en2488,en435,answer
en2490,en596,answer
en2490,en2489,answer
en2492,en2491,answer
en2493,en1398,answer
en2495,en2494,answer
en2496,en1513,answer
en2499,en2497,answer
en2499,en2498,answer
en2501,en2500,answer
en2503,en2502,answer
en2504,en145,answer
en2506,en2505,answer
en2508,en2507,answer
en2509,en1556,answer
en2510,en425,answer
en2512,en2511,answer
en2515,en2513,answer
en2515,en2514,answer
en2518,en2516,answer
en2518,en2517,answer
en2521,en2519,answer
en2521,en2520,answer
en2524,en2522,answer
en2524,en2523,answer
en2526,en2525,answer
en2528,en2527,answer
en2530,en2529,answer
en2532,en2531,answer
en2534,en2533,answer
en2536,en2535,answer
en2538,en2537,answer
en2539,en765,answer
en2541,en2540,answer
en2557,en2542,answer
en2557,en2543,answer
en2557,en2544,answer
en2557,en2545,answer
en2557,en2546,answer
en2557,en2547,answer
en2557,en2548,answer
en2557,en2549,answer
en2557,en2550,answer
en2557,en2551,answer
en2557,en2552,answer
en2557,en2553,answer
en2557,en2554,answer
en2557,en2555,answer
en2557,en2556,answer
en2559,en2558,answer
en2561,en2560,answer
en2563,en2562,answer
en2564,en435,answer
en2570,en2565,answer
en2570,en2566,answer
en2570,en2567,answer
en2570,en2568,answer
en2570,en2569,answer
en2572,en2571,answer
en2580,en723,answer
en2580,en1748,answer
en2580,en2573,answer
en2580,en1884,answer
en2580,en2574,answer
en2580,en2575,answer
en2580,en2576,answer
en2580,en2577,answer
en2580,en2578,answer
en2580,en2579,answer
en2581,en644,answer
en2581,en322,answer
en2581,en730,answer
en2583,en2582,answer
en2585,en2584,answer
en2587,en2586,answer
en2588,en796,answer
en2590,en251,answer
en2590,en2589,answer
en2592,en2591,answer
en2593,en197,answer
en2593,en198,answer
en2593,en199,answer
en2595,en2594,answer
en2597,en2596,answer
en2598,en1049,answer
en2599,en2048,answer
en2599,en2049,answer
en2601,en2600,answer
en2602,en307,answer
en2604,en2603,answer
en2658,en2605,answer
en2658,en2606,answer
en2658,en2607,answer
en2658,en2608,answer
en2658,en2609,answer
en2658,en2610,answer
en2658,en2611,answer
en2658,en2612,answer
en2658,en2613,answer
en2658,en2614,answer
en2658,en2615,answer
en2658,en2616,answer
en2658,en2617,answer
en2658,en2618,answer
en2658,en2619,answer
en2658,en2620,answer
en2658,en2621,answer
en2658,en2622,answer
en2658,en2623,answer
en2658,en2624,answer
en2658,en2625,answer
en2658,en2626,answer
en2658,en2627,answer
en2658,en2628,answer
en2658,en2629,answer
en2658,en2630,answer
en2658,en2631,answer
en2658,en2632,answer
en2658,en2633,answer
en2658,en2634,answer
en2658,en2635,answer
en2658,en2636,answer
en2658,en2637,answer
en2658,en2638,answer
en2658,en2639,answer
en2658,en2640,answer
en2658,en2641,answer
en2658,en2642,answer
en2658,en2643,answer
en2658,en2644,answer
en2658,en2645,answer
en2658,en2646,answer
en2658,en2647,answer
en2658,en2648,answer
en2658,en2649,answer
en2658,en2650,answer
en2658,en2651,answer
en2658,en2652,answer
en2658,en2653,answer
en2658,en2654,answer
