entity:ID,name,:LABEL
en892,"what is place of activity of paul gauguin , that has has shires is 7th arrondissement of paris",q
en893,Q1542172,s
en894,Q740968,s
en895,what is award received of justin timberlake that is point in time is 2007-0-0,q
en896,Q229493,s
en897,what is head of state of georgia that is end time is 2004-1-25,q
en898,Q37922,s
en899,what is nominated for of eyvind johnson that is point in time is 1963-1-1,q
en900,Q11617,s
en901,what is spouse of r. kelly that is start time is 1994-1-1,q
en902,Q21402343,s
en903,"in 2012, to whom was the actor who portrayed the character barbara fordham married",q
en904,Q16935026,s
en905,Q19664817,s
en906,Q20031584,s
en907,Q21294876,s
en908,Q21623063,s
en909,Q2260799,s
en910,Q28151848,s
en911,Q29166745,s
en912,Q2923495,s
en913,Q29281952,s
en914,Q348618,s
en915,Q3809921,s
en916,Q521931,s
en917,Q6758454,s
en918,Q698125,s
en919,Q919197,s
en920,Q994442,s
en921,"of the boston celtics current roster, which is the pro athlete who started his career in 2005",q
en922,Q607354,s
en923,what was clive barker nominated for in 1988,q
en924,when is captain dustin brown's team last stanley cup win,q
en925,Q500581,s
en926,who replaced eduard shevardnadze as first secretary of the georgian communist party,q
en927,Q2086913,s
en928,what time zone is chicago in right now,q
en929,Q1345,s
en930,where was the first capitol of the united states,q
en931,Q3774292,s
en932,what award did itzhak perlman recieve in 1980,q
en933,Q9106,s
en934,what monument was unveiled in 1984 of fine arts of the soviet union,q
en935,Q3031850,s
en936,what position held of miguel de la madrid that is start time is 1999-1-1,q
en937,Q223243,s
en938,what team owned by jimmy buffett did reggie bush play for in 2011,q
en939,Q44329,s
en940,who is now the leader of the country whose national anthem is humat ad-diyar,q
en941,"when the actor who portrayed the character gripweed was shot, where was he standing",q
en942,Q3400466,s
en943,Q4122271,s
en944,which designation was held by zhou enlai in the year 1976,q
en945,which was the country of vinnutsia oblast till 1991,q
en946,Q136699,s
en947,what award did alice hamilton receive in 1947,q
en948,Q3075752,s
en949,what is elected in and end cause of arthur henderson has position held as member of the 29th parliament of the united kingdom,q
en950,Q467112,s
en951,name of the current first minister of scotland,q
en952,Q1797817,s
en953,where did booker t washington first go to school,q
en954,what is nominated for of gene hackman that is statement is subject of is 43rd academy awards,q
en955,who was the sixteenth president of the us,q
en956,Q151231,s
en957,Q218091,s
en958,who won the grammy awards in 1996 for best pop,q
en959,Q11813,s
en960,who was us president during the seventh coalition,q
en961,Q3520758,s
en962,who is the 1st woman chief minister of india,q
en963,which award did thomas keneally win in 1982,q
en964,what did harry s truman job before president,q
en965,Q183,s
en966,country that invaded poland in 1939,q
en967,Q7327,s
en968,first man who travelled to space,q
en969,Q102225,s
en970,which film starring jamie waylett was released in 2005,q
en971,Q1443619,s
en972,Q2591444,s
en973,Q3248796,s
en974,Q3618476,s
en975,Q3696531,s
en976,Q375339,s
en977,Q3806137,s
en978,Q3808437,s
en979,what amazing player did the sports team that plays at m&t bank stadium draft in 2011,q
en980,Q186243,s
en981,who won the asian cup in 2007,q
en982,Q18288152,s
en983,what district of liguria originated in 2015,q
en984,Q41582573,s
en985,what position did henry morton stanley hold and when did it end,q
en986,Q9531,s
en987,which news organizations reported on the 2008 summer olympics,q
en988,Q844837,s
en989,when did hank azaria marry helen hunt,q
en990,Q460583,s
en991,what was the first novel that charles dickens write,q
en992,what is nominated for of nastassja kinski that is point in time is 1980-0-0,q
en993,Q1144500,s
en994,what was the first world series won by the team owned by fred wilpon,q
en995,Q258,s
en996,when was the world cup 2010 held,q
en997,Q119524,s
en998,Q220208,s
en999,Q3722280,s
en1000,Q748667,s
en1001,Q918397,s
en1002,Q918412,s
en1003,Q918420,s
en1004,Q918430,s
en1005,Q918442,s
en1006,Q918450,s
en1007,Q918508,s
en1008,what is position held of james callaghan and elected in,q
en1009,Q235622,s
en1010,what is the name of the person who married rod steiger in 1959,q
en1011,Q1153471,s
en1012,Q1544759,s
en1013,Q2,s
en1014,Q8441,s
en1015,what is the antonym of the after the bath landscape,q
en1016,Q4593827,s
en1017,when is the last time the chicago bulls won a championship,q
en1018,who does cristiano ronaldo play for in 2010,q
en1019,Q9219,s
en1020,when did edgar allen poe go to high school,q
en1021,Q461553,s
en1022,who was washington states first female governor,q
en1023,which is the team founded in 1893 which messi played for in 2010,q
en1024,tell me what label patti smith started with in 1975,q
en1025,what is the current location of the subject of no crossover: the trial of allen iverson,q
en1026,what is mario monicelli nominated for in the 38th academy awards,q
en1027,Q277787,s
en1028,what award did jorge luis borges receive in 1971,q
en1029,Q7072015,s
en1030,for whom sam shepard's spouse was in 1969-1-1,q
en1031,Q29,s
en1032,who did mexico gain independence from in 1821,q
en1033,Q785304,s
en1034,what position did dewitt clinton hold in 1807,q
en1035,Q14277,s
en1036,"which is first described of sombrero galaxy , where member of is accademia nazionale delle scienze detta dei xl",q
en1037,what was seán o'casey nominated for on 1962-1-1,q
en1038,Q11881,s
en1039,who was the first president to get married in office but not in the white house,q
en1040,what is academic degree of charles babbage that is point in time is 1814-0-0,q
en1041,Q3136857,s
en1042,what is the aspect of history for follows of apartheid,q
en1043,Q13218630,s
en1044,Q17495450,s
en1045,what us governmental position  was started on 1790-03-23 and was held by abraham lincoln before his presidency,q
en1046,on the date of 04/26/1882 what athletes were born,q
en1047,what nominations did silence of the lambs receive for the 64th academy awards,q
en1048,Q171048,s
en1049,what first disney pixar film ever released,q
en1050,Q143716,s
en1051,Q517958,s
en1052,Q60506,s
en1053,"what movie, made in 2011, was directe dby frank coraci and featured taylor lautner",q
en1054,Q14946922,s
en1055,what is point in time and winner of martin scorsese has award received as grammy award for best music film,q
en1056,Q920783,s
en1057,what is award received of buckminster fuller that is point in time is 1968-0-0,q
en1058,Q241609,s
en1059,what is spouse of al gore that is start time is 1970-0-0,q
en1060,Q19546,s
en1061,in what capacity did adrian iv serve before being succeeded by alexander iii,q
en1062,Q4934,s
en1063,who owns google 2012,q
en1064,Q10329,s
en1065,which was the team of davor šuker in 1996,q
en1066,Q1624386,s
en1067,for what sports team did bernard thévenet play for until 1979,q
en1068,Q420,s
en1069,Q787674,s
en1070,what was the major and degree that peggy whitson received at iowa wesleyan college,q
en1071,Q55910,s
en1072,who was the president of the organization that martin schulz was part of in 2011,q
en1073,"what devastating occurrences began on april the 7th, 1995",q
en1074,Q868482,s
en1075,what location hosted the 2012 world series and the 2012 winter classic alumni game,q
en1076,Q1125021,s
en1077,which side won first bull run,q
en1078,Q33881,s
en1079,what is participant of of eddy merckx that is point in time is 1969-0-0,q
en1080,Q161345,s
en1081,Q165529,s
en1082,who did battier play for before the heat,q
en1083,Q1033157,s
en1084,where was muhammad at first revelation,q
en1085,Q1050309,s
en1086,what was the strongest storm in the 1992 atlantic hurricane season,q
en1087,Q37079,s
en1088,what is spouse of nicole kidman that is end time is 2001-1-1,q
en1089,Q223511,s
en1090,"who did terrell owens play for in 2010, where the sports team owner is mike brown",q
en1091,what football player was signed and played for real madrid c.f. in 2011,q
en1092,who was english prime minister during the french revolution,q
en1093,Q230654,s
en1094,what is spouse of arnold schwarzenegger that is start time is 1986-4-26,q
en1095,Q1065651,s
en1096,Q1091031,s
en1097,Q1441929,s
en1098,Q1542147,s
en1099,Q4835475,s
en1100,Q617869,s
en1101,Q847054,s
en1102,Q847813,s
en1103,Q849435,s
en1104,Q915665,s
en1105,what is award received of lady gaga that is point in time is 2010-1-1,q
en1106,Q44289,s
en1107,which was the title of the first album of michael jackson,q
en1108,Q17514457,s
en1109,when is the last time the team whose mascot is called crazy cab win the world series,q
en1110,what is the most recent championship won by the team who won the 1992 nba finals championship,q
en1111,"who was the secretary of state, when andrew jackson was president, that held their government position until 1801",q
en1112,Q1071224,s
en1113,Q1341797,s
en1114,Q1568891,s
en1115,Q4559547,s
en1116,Q4560101,s
en1117,Q4560258,s
en1118,Q4560543,s
en1119,Q4630084,s
en1120,Q56692089,s
en1121,which years before october of 2007 did the red sox win the world series,q
en1122,Q377789,s
en1123,winner of first filmfare best actor award,q
en1124,Q16597,s
en1125,Q99850,s
en1126,what is followed by and follows of communist party of china has chairperson as zhao ziyang,q
en1127,Q943379,s
en1128,"john wodehouse, 1st earl of kimberley was replaced by archibald primrose, 5th earl of rosebery in which position",q
en1129,"what soviet leader, who held his/her government position until 1982-11-10, and was also the leader during world war ii",q
en1130,Q129837,s
en1131,when did pedro i's child princess maria amélia of brazil die and who was her mother,q
en1132,"in 2010, where did the ""barbarism begins at home"" lyricist live",q
en1133,Q22316,s
en1134,what opponent of george w. bush in his second term is a personage who suffers from bell's palsy,q
en1135,what is position held of frederick north that is end time is 1783-12-19,q
en1136,what is muhammad's first wifes name,q
en1137,Q163727,s
en1138,Q191701,s
en1139,Q21198,s
en1140,Q8134,s
en1141,what was melinda gates' academic major and degree when she studied at duke university,q
en1142,which football player was drafted in 2011 by the team that uses seven nation army in their fight song,q
en1143,Q2510955,s
en1144,what was hideaki anno nominated for in 2008,q
en1145,Q171183,s
en1146,Q19673,s
en1147,who won the nobel peace prize in 2007,q
en1148,Q57449,s
en1149,who is the leader of botswana in 2011,q
en1150,Q273546,s
en1151,who was the vice president during lincoln first term as president,q
en1152,Q93960,s
en1153,Q94437,s
en1154,"what is award received of anne, princess royal that is point in time is 1969-0-0",q
en1155,"the location where allen iverson currently lives, that contains a neighborhood named brookwood hills",q
en1156,Q17021549,s
en1157,what was the first book theodore roosevelt write,q
en1158,what is country of surrey that is start time is 1922-12-6,q
en1159,Q2116899,s
en1160,what was stevie wonder's first song that he wrote,q
en1161,Q2034653,s
en1162,"when did kelsey grammer get divorced, and who was he married to",q
en1163,Q151944,s
en1164,who was the president of the country where samana english is spoken inf 2011,q
en1165,Q17500983,s
en1166,what is award received of sylvia chang that is point in time is 1986-0-0,q
en1167,Q65,s
en1168,what did ruth bernhard stop working on in 1953,q
en1169,Q180857,s
en1170,who is the member of sports team of john charles who started at 1950-1-1,q
